FileName,FunctionName,LoopNumber,LoopNestDepth,ExitBranchCount,InstCount,ArrayAccessCount,ComparisonToZeroCount,ComparisonToConstantCount,IntCmpCount,FloatCmpCount,DoubleCmpCount,PointerCmpCount,NullPointerCmpCount,MemAccessCount,ExpressionCount,IfStmtCount,FunctionCallCount,AssignmentCount,MinArrSize,MaxArrSize,NumNodes,CyclomaticComplexity,AddInstCount,AllocaInstCount,AndInstCount,OrInstCount,BitcastInstCount,BranchInstCount,DivisionInstCount,FMulInstCount,MulInstCount,LoadInstCount,PhiInstCount,StoreInstCount,SubInstCount,ExitCounterValue,MaxLiveVars
s786598651.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s786598651.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s573912110.c,main,0,1,1,89,31,4,4,9,0,0,0,0,31,13,8,6,6,10000,10000,23,10,3,0,0,0,0,23,0,0,0,25,0,6,1,-1,14
s573912110.c,main,1,2,1,66,24,2,2,7,0,0,0,0,24,11,6,4,5,10000,10000,19,8,3,0,0,0,0,19,0,0,0,19,0,5,1,-1,10
s573912110.c,main,2,3,1,27,9,1,1,3,0,0,0,0,9,5,2,2,1,10000,10000,7,4,1,0,0,0,0,7,0,0,0,8,0,1,1,-1,10
s573912110.c,main,3,3,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,10000,10000,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,9
s920434751.c,main,1,2,1,55,20,2,2,7,0,0,0,0,20,12,6,4,5,0,0,19,8,3,0,0,0,0,19,0,0,0,15,0,5,2,-1,6
s920434751.c,main,2,3,1,21,7,1,1,3,0,0,0,0,7,5,2,2,1,0,0,7,4,1,0,0,0,0,7,0,0,0,6,0,1,1,-1,6
s920434751.c,main,3,3,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s019851048.c,main,0,1,1,49,17,3,3,7,0,0,0,0,17,11,6,5,4,0,0,16,8,2,0,0,0,0,16,0,0,0,13,0,4,2,-1,6
s019851048.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s019851048.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s204580321.c,main,4,2,1,11,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,6
s889259121.c,main,0,1,1,52,18,4,4,8,0,0,0,0,18,12,6,4,4,0,0,15,8,2,0,0,0,0,15,0,0,0,14,1,4,2,-1,6
s889259121.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,4,2,3,0,0,11,6,2,0,0,0,0,11,0,0,0,12,1,3,2,-1,6
s889259121.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,3,1,1,0,0,7,5,1,0,0,0,0,7,0,0,0,9,1,1,2,-1,6
s592172165.c,main,0,1,1,54,18,4,4,8,0,0,0,0,18,12,7,5,4,0,0,18,9,2,0,0,0,0,18,0,0,0,14,1,4,2,-1,6
s592172165.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s592172165.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s339093453.c,main,0,1,1,66,23,4,4,9,0,0,0,0,23,14,8,6,6,0,0,23,10,3,0,0,0,0,23,0,0,0,17,0,6,2,-1,6
s339093453.c,main,1,2,1,55,20,2,2,7,0,0,0,0,20,12,6,4,5,0,0,19,8,3,0,0,0,0,19,0,0,0,15,0,5,2,-1,6
s339093453.c,main,2,3,1,21,7,1,1,3,0,0,0,0,7,5,2,2,1,0,0,7,4,1,0,0,0,0,7,0,0,0,6,0,1,1,-1,6
s339093453.c,main,3,3,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s321075713.c,main,0,1,1,54,18,4,4,8,0,0,0,0,18,12,7,5,4,0,0,18,9,2,0,0,0,0,18,0,0,0,14,1,4,2,-1,6
s321075713.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s321075713.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s360206134.c,main,0,1,1,67,23,4,4,9,0,0,0,0,23,14,9,7,6,0,0,23,10,3,0,0,0,0,23,0,0,0,17,0,6,2,-1,6
s360206134.c,main,1,2,1,55,20,2,2,7,0,0,0,0,20,12,6,4,5,0,0,19,8,3,0,0,0,0,19,0,0,0,15,0,5,2,-1,6
s360206134.c,main,2,3,1,21,7,1,1,3,0,0,0,0,7,5,2,2,1,0,0,7,4,1,0,0,0,0,7,0,0,0,6,0,1,1,-1,6
s360206134.c,main,3,3,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s201177722.c,main,0,1,1,35,12,2,2,4,0,0,0,0,12,6,3,4,4,0,0,12,5,2,0,0,0,0,12,0,0,0,8,1,4,0,-1,5
s201177722.c,main,1,2,1,22,9,0,0,2,0,0,0,0,9,4,1,2,3,0,0,7,3,2,0,0,0,0,7,0,0,0,6,0,3,0,-1,5
s281955056.c,main,0,1,1,57,18,4,4,8,0,0,0,0,18,12,7,6,4,0,0,20,9,2,0,0,0,0,20,0,0,0,14,1,4,2,-1,6
s201177722.c,main,2,3,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s281955056.c,main,1,2,1,44,15,2,2,6,0,0,0,0,15,10,5,4,3,0,0,15,7,2,0,0,0,0,15,0,0,0,12,0,3,2,-1,6
s281955056.c,main,2,3,1,32,10,2,2,5,0,0,0,0,10,8,4,3,1,0,0,11,6,1,0,0,0,0,11,0,0,0,9,0,1,2,-1,6
s493707800.c,main,0,1,1,52,18,4,4,8,0,0,0,0,18,12,7,5,4,0,0,17,9,2,0,0,0,0,17,0,0,0,14,0,4,2,-1,6
s493707800.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s493707800.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s202467973.c,main,0,1,1,52,18,4,4,8,0,0,0,0,18,12,7,5,4,0,0,17,9,2,0,0,0,0,17,0,0,0,14,0,4,2,-1,6
s202467973.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s202467973.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s119232735.c,main,0,1,1,46,15,3,3,6,0,0,0,0,15,10,5,6,4,0,0,15,7,2,0,0,0,0,15,0,0,0,11,0,4,2,-1,6
s119232735.c,main,1,2,1,36,12,1,1,4,0,0,0,0,12,8,3,5,3,0,0,11,5,2,0,0,0,0,11,0,0,0,9,0,3,2,-1,6
s119232735.c,main,2,3,1,22,7,1,1,3,0,0,0,0,7,6,2,2,1,0,0,7,4,1,0,0,0,0,7,0,0,0,6,0,1,2,-1,6
s929686744.c,main,0,1,1,61,22,2,2,6,0,0,0,0,22,12,5,8,8,0,0,19,7,4,0,0,0,0,19,0,0,0,14,0,8,2,-1,6
s929686744.c,main,1,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s929686744.c,main,2,2,1,25,9,0,0,2,0,0,0,0,9,6,1,3,3,0,0,7,3,2,0,0,0,0,7,0,0,0,6,0,3,2,-1,6
s929686744.c,main,3,3,1,11,4,0,0,1,0,0,0,0,4,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,1,-1,6
s929686744.c,main,4,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s460326633.c,main,0,1,1,72,25,2,5,9,0,0,0,0,25,15,8,8,8,0,0,24,10,4,0,0,0,0,24,0,0,0,17,0,8,2,-1,6
s460326633.c,main,1,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s460326633.c,main,2,2,1,25,9,0,0,2,0,0,0,0,9,6,1,3,3,0,0,7,3,2,0,0,0,0,7,0,0,0,6,0,3,2,-1,6
s460326633.c,main,3,3,1,11,4,0,0,1,0,0,0,0,4,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,1,-1,6
s460326633.c,main,4,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s250910702.c,main,0,1,1,67,22,4,8,12,0,0,0,0,22,16,11,6,4,0,0,23,13,2,0,0,0,0,23,0,0,0,18,0,4,2,-1,6
s250910702.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s250910702.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s359110282.c,main,0,1,1,52,18,2,2,8,0,0,0,0,18,12,7,5,4,0,0,17,9,2,0,0,0,0,17,0,0,0,14,0,4,2,-1,6
s359110282.c,main,1,2,1,41,15,0,0,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s359110282.c,main,2,3,1,29,10,0,0,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s094944101.c,main,0,1,1,54,18,4,4,8,0,0,0,0,18,12,7,5,4,0,0,18,9,2,0,0,0,0,18,0,0,0,14,1,4,2,-1,6
s094944101.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s094944101.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s828931750.c,main,0,1,1,64,22,2,2,6,0,0,0,0,22,12,5,10,8,0,0,20,7,4,0,0,0,0,20,0,0,0,14,0,8,2,-1,6
s828931750.c,main,1,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s828931750.c,main,2,2,1,26,9,0,0,2,0,0,0,0,9,6,1,4,3,0,0,7,3,2,0,0,0,0,7,0,0,0,6,0,3,2,-1,6
s828931750.c,main,3,3,1,11,4,0,0,1,0,0,0,0,4,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,1,-1,6
s828931750.c,main,4,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s645908666.c,main,0,1,1,47,17,1,1,5,0,0,0,0,17,10,4,5,5,0,0,15,6,3,0,0,0,0,15,0,0,0,12,0,5,2,-1,6
s645908666.c,main,1,2,1,11,4,0,0,1,0,0,0,0,4,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,1,-1,6
s645908666.c,main,2,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s170818709.c,main,0,1,1,53,18,4,4,8,0,0,0,0,18,12,7,6,4,0,0,17,9,2,0,0,0,0,17,0,0,0,14,0,4,2,-1,6
s170818709.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s170818709.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s760125075.c,main,0,1,1,53,18,4,4,8,0,0,0,0,18,12,7,5,4,0,0,17,9,2,0,0,0,0,17,0,0,0,14,1,4,2,-1,6
s760125075.c,main,1,2,1,42,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,1,3,2,-1,6
s760125075.c,main,2,3,1,30,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,1,1,2,-1,6
s199199614.c,main,0,1,1,62,22,2,2,6,0,0,0,0,22,12,5,9,8,0,0,19,7,4,0,0,0,0,19,0,0,0,14,0,8,2,-1,6
s199199614.c,main,1,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s199199614.c,main,2,2,1,26,9,0,0,2,0,0,0,0,9,6,1,4,3,0,0,7,3,2,0,0,0,0,7,0,0,0,6,0,3,2,-1,6
s199199614.c,main,3,3,1,11,4,0,0,1,0,0,0,0,4,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,1,-1,6
s199199614.c,main,4,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s236644108.c,main,0,1,1,67,23,4,4,9,0,0,0,0,23,14,8,6,6,0,0,24,10,3,0,0,0,0,24,0,0,0,17,0,6,2,-1,6
s236644108.c,main,1,2,1,55,20,2,2,7,0,0,0,0,20,12,6,4,5,0,0,19,8,3,0,0,0,0,19,0,0,0,15,0,5,2,-1,6
s236644108.c,main,2,3,1,21,7,1,1,3,0,0,0,0,7,5,2,2,1,0,0,7,4,1,0,0,0,0,7,0,0,0,6,0,1,1,-1,6
s236644108.c,main,3,3,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s751212067.c,main,0,1,1,61,22,2,2,6,0,0,0,0,22,12,5,8,8,0,0,19,7,4,0,0,0,0,19,0,0,0,14,0,8,2,-1,6
s751212067.c,main,1,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s751212067.c,main,2,2,1,25,9,0,0,2,0,0,0,0,9,6,1,3,3,0,0,7,3,2,0,0,0,0,7,0,0,0,6,0,3,2,-1,6
s751212067.c,main,3,3,1,11,4,0,0,1,0,0,0,0,4,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,1,-1,6
s751212067.c,main,4,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s756963505.c,main,0,1,1,54,18,4,4,8,0,0,0,0,18,12,7,5,4,0,0,18,9,2,0,0,0,0,18,0,0,0,14,1,4,2,-1,6
s662411664.c,main,0,1,1,52,18,4,4,8,0,0,0,0,18,12,7,5,4,0,0,17,9,2,0,0,0,0,17,0,0,0,14,0,4,2,-1,6
s662411664.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s756963505.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s662411664.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s756963505.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s782388368.c,main,0,1,1,52,18,4,4,8,0,0,0,0,18,12,7,5,4,0,0,17,9,2,0,0,0,0,17,0,0,0,14,0,4,2,-1,6
s782388368.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s782388368.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s788650487.c,main,0,1,1,80,27,2,3,9,0,0,0,0,27,17,8,9,8,0,0,26,10,4,0,0,0,0,26,0,0,0,19,1,8,4,-1,6
s788650487.c,main,1,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s788650487.c,main,2,2,1,42,14,0,1,5,0,0,0,0,14,11,4,4,3,0,0,13,6,2,0,0,0,0,13,0,0,0,11,0,3,4,-1,6
s788650487.c,main,3,3,1,29,9,0,1,4,0,0,0,0,9,8,3,3,1,0,0,9,5,1,0,0,0,0,9,0,0,0,8,0,1,3,-1,6
s788650487.c,main,4,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s350715633.c,main,0,1,1,57,20,2,3,7,0,0,0,0,20,11,6,7,6,0,0,19,8,3,0,0,0,0,19,0,0,0,14,0,6,1,-1,6
s350715633.c,main,1,2,1,46,17,0,1,5,0,0,0,0,17,9,4,5,5,0,0,15,6,3,0,0,0,0,15,0,0,0,12,0,5,1,-1,6
s350715633.c,main,2,3,1,11,4,0,0,1,0,0,0,0,4,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,1,-1,6
s350715633.c,main,3,3,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s580660132.c,main,0,1,1,71,24,5,10,12,0,0,0,0,24,15,11,6,5,0,0,26,13,3,0,0,0,0,26,0,0,0,19,0,5,0,-1,8
s580660132.c,main,1,2,1,47,17,3,5,7,0,0,0,0,17,10,6,4,4,0,0,16,8,3,0,0,0,0,16,0,0,0,13,0,4,0,-1,8
s580660132.c,main,2,3,1,18,6,1,2,3,0,0,0,0,6,4,2,2,1,0,0,6,4,1,0,0,0,0,6,0,0,0,5,0,1,0,-1,5
s580660132.c,main,3,3,1,8,3,1,1,1,0,0,0,0,3,2,0,1,1,0,0,2,2,1,0,0,0,0,2,0,0,0,2,0,1,0,-1,3
s174242469.c,main,0,1,1,64,22,2,2,6,0,0,0,0,22,13,5,8,8,0,0,20,7,4,0,0,0,0,20,0,0,0,14,1,8,2,-1,6
s174242469.c,main,1,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s174242469.c,main,2,2,1,25,9,0,0,2,0,0,0,0,9,6,1,3,3,0,0,7,3,2,0,0,0,0,7,0,0,0,6,0,3,2,-1,6
s174242469.c,main,3,3,1,11,4,0,0,1,0,0,0,0,4,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,1,-1,6
s174242469.c,main,4,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s158769222.c,main,0,1,1,63,22,2,2,6,0,0,0,0,22,12,5,8,8,0,0,20,7,4,0,0,0,0,20,0,0,0,14,1,8,2,-1,6
s158769222.c,main,1,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s158769222.c,main,2,2,1,25,9,0,0,2,0,0,0,0,9,6,1,3,3,0,0,7,3,2,0,0,0,0,7,0,0,0,6,0,3,2,-1,6
s158769222.c,main,3,3,1,11,4,0,0,1,0,0,0,0,4,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,1,-1,6
s158769222.c,main,4,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s624009875.c,main,0,1,1,47,15,3,3,6,0,0,0,0,15,10,5,7,4,0,0,15,7,2,0,0,0,0,15,0,0,0,11,0,4,2,-1,6
s624009875.c,main,1,2,1,36,12,1,1,4,0,0,0,0,12,8,3,5,3,0,0,11,5,2,0,0,0,0,11,0,0,0,9,0,3,2,-1,6
s624009875.c,main,2,3,1,22,7,1,1,3,0,0,0,0,7,6,2,2,1,0,0,7,4,1,0,0,0,0,7,0,0,0,6,0,1,2,-1,6
s649323228.c,main,0,1,2,55,18,4,4,8,0,0,0,0,18,12,8,5,4,0,0,20,9,2,0,0,0,0,20,0,0,0,14,0,4,2,-1,6
s649323228.c,main,1,2,1,44,15,2,2,6,0,0,0,0,15,10,5,4,3,0,0,15,7,2,0,0,0,0,15,0,0,0,12,0,3,2,-1,6
s649323228.c,main,2,3,1,32,10,2,2,5,0,0,0,0,10,8,4,3,1,0,0,11,6,1,0,0,0,0,11,0,0,0,9,0,1,2,-1,6
s248818413.c,main,0,1,1,54,18,4,4,8,0,0,0,0,18,12,7,5,4,0,0,19,9,2,0,0,0,0,19,0,0,0,14,0,4,2,-1,6
s248818413.c,main,1,2,1,44,15,2,2,6,0,0,0,0,15,10,5,4,3,0,0,15,7,2,0,0,0,0,15,0,0,0,12,0,3,2,-1,6
s248818413.c,main,2,3,1,32,10,2,2,5,0,0,0,0,10,8,4,3,1,0,0,11,6,1,0,0,0,0,11,0,0,0,9,0,1,2,-1,6
s073497826.c,main,0,1,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s073497826.c,main,1,2,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s239538933.c,main,0,1,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s239538933.c,main,1,2,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s795967926.c,main,0,1,1,52,18,4,4,8,0,0,0,0,18,12,7,5,4,0,0,17,9,2,0,0,0,0,17,0,0,0,14,0,4,2,-1,6
s795967926.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s795967926.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s721363735.c,main,0,1,2,70,25,3,3,7,0,0,0,0,25,14,6,9,9,0,0,22,7,5,0,0,0,0,22,0,0,0,16,0,9,2,-1,6
s721363735.c,main,1,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s721363735.c,main,2,2,1,26,9,0,0,2,0,0,0,0,9,6,1,4,3,0,0,7,3,2,0,0,0,0,7,0,0,0,6,0,3,2,-1,6
s721363735.c,main,3,3,1,11,4,0,0,1,0,0,0,0,4,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,1,-1,6
s721363735.c,main,4,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s086339029.c,main,0,1,1,25,8,2,2,2,0,0,0,0,8,3,1,1,1,100000,100000,4,3,1,0,0,0,0,4,0,0,0,7,1,1,0,-1,11
s086339029.c,main,1,1,1,63,24,0,2,7,0,0,0,0,24,10,6,4,5,100000,100000,17,8,3,0,0,0,0,17,0,0,0,19,0,5,0,-1,9
s086339029.c,main,2,2,1,51,19,0,2,6,0,0,0,0,19,8,5,3,3,100000,100000,13,7,2,0,0,0,0,13,0,0,0,16,0,3,0,-1,9
s086339029.c,main,3,3,1,36,13,0,2,5,0,0,0,0,13,6,4,2,1,100000,100000,9,6,1,0,0,0,0,9,0,0,0,12,0,1,0,-1,9
s271396017.c,main,0,1,1,45,16,1,2,5,0,0,0,0,16,9,4,5,5,0,0,15,6,3,0,0,0,0,15,0,0,0,11,0,5,1,-1,6
s271396017.c,main,1,2,1,11,4,0,0,1,0,0,0,0,4,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,1,-1,6
s808262641.c,main,0,1,2,26,9,2,3,3,0,0,0,0,9,4,2,1,1,10000,10000,4,3,1,0,0,0,0,4,0,0,0,8,0,1,0,-1,14
s808262641.c,main,1,1,1,79,30,1,1,7,0,0,0,0,30,14,6,4,4,10000,10000,17,8,3,0,0,0,0,17,0,0,2,26,0,4,1,-1,16
s808262641.c,main,2,2,1,62,23,1,1,5,0,0,0,0,23,11,4,3,2,10000,10000,11,6,2,0,0,0,0,11,0,0,2,21,0,2,1,-1,16
s271396017.c,main,2,2,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s328094438.c,main,0,1,1,58,20,3,3,7,0,0,0,0,20,12,6,7,6,0,0,19,8,3,0,0,0,0,19,0,0,0,14,0,6,2,-1,6
s328094438.c,main,1,2,1,47,17,1,1,5,0,0,0,0,17,10,4,5,5,0,0,15,6,3,0,0,0,0,15,0,0,0,12,0,5,2,-1,6
s746440698.c,main,0,1,1,50,18,2,4,8,0,0,0,0,18,10,7,5,4,0,0,17,9,2,0,0,0,0,17,0,0,0,14,0,4,0,-1,5
s328094438.c,main,2,3,1,11,4,0,0,1,0,0,0,0,4,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,1,-1,6
s328094438.c,main,3,3,1,10,4,0,0,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s746440698.c,main,1,2,1,39,15,0,2,6,0,0,0,0,15,8,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,0,-1,5
s746440698.c,main,2,3,1,27,10,0,2,5,0,0,0,0,10,6,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,0,-1,5
s235181456.c,main,0,1,2,54,18,5,5,9,0,0,0,0,18,13,8,5,4,0,0,18,9,2,0,0,0,0,18,0,0,0,14,0,4,2,-1,6
s235181456.c,main,1,2,1,41,15,2,2,6,0,0,0,0,15,10,5,3,3,0,0,13,7,2,0,0,0,0,13,0,0,0,12,0,3,2,-1,6
s235181456.c,main,2,3,1,29,10,2,2,5,0,0,0,0,10,8,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,9,0,1,2,-1,6
s984751403.c,main,0,1,1,52,18,4,4,8,0,0,0,0,18,12,7,5,4,0,0,17,9,2,0,0,0,0,17,0,0,0,14,0,4,2,-1,6
